pgc,a,e_a,b,e_b,pa,e_pa,z,e_z
507,14.774,,5.037934,,9.89,1.2785124609413838,0.0252081058023147,9.3397945065e-06
507,13.998,,4.773318,,9.89,1.6069229778199159,0.0252081058023147,9.3397945065e-06
507,20.3685,0.195,6.9456587,0.066495,9.89,1.6624783669834784,0.0252081058023147,9.3397945065e-06
507,24.6034,0.2151,8.389759,0.0733491,9.89,1.011602581453684,0.0252081058023147,9.3397945065e-06
507,28.8108,0.2444,9.824483,0.0833404,9.89,0.842066442053061,0.0252081058023147,9.3397945065e-06
507,32.2955,0.1568,11.012766,0.0534688,9.89,1.2047484021885797,0.0252081058023147,9.3397945065e-06
507,36.0043,0.2219,12.277467,0.0756679,9.89,1.6567366844367761,0.0252081058023147,9.3397945065e-06
507,39.7757,0.2076,13.563514,0.0707916,9.89,1.0891032811945103,0.0252081058023147,9.3397945065e-06
507,44.2598,0.2177,15.092592,0.0742357,9.89,1.5000101540674242,0.0252081058023147,9.3397945065e-06
507,49.7839,0.3411,16.97631,0.1163151,9.89,0.8073481390642627,0.0252081058023147,9.3397945065e-06
507,55.4575,0.3083,18.911007,0.1051303,9.89,1.1553644323202379,0.0252081058023147,9.3397945065e-06
507,30.628185,3.3146281,10.86729,1.3440328,10.6,1.4155166947581512,0.0252081058023147,9.3397945065e-06
508,7.239,,6.081484,,42.76,0.9297571900723369,0.1094090232249938,0.0002001384571189
508,5.2473,,4.4082565,,42.76,1.696606912147434,0.1094090232249938,0.0002001384571189
508,5.1545,,4.3302956,,42.76,0.9562739771170793,0.1094090232249938,0.0002001384571189
508,4.349,0.0051,3.653595,0.00428451,42.76,1.7097935450039947,0.1094090232249938,0.0002001384571189
508,5.5082,0.0089,4.627439,0.00747689,42.76,1.0163893086829747,0.1094090232249938,0.0002001384571189
508,6.9135,0.0084,5.8080316,0.00705684,42.76,1.7942786739158407,0.1094090232249938,0.0002001384571189
508,8.6021,0.0181,7.226624,0.01520581,42.76,1.404748713295591,0.1094090232249938,0.0002001384571189
508,10.5537,0.0196,8.866163,0.01646596,42.76,0.8843448944383113,0.1094090232249938,0.0002001384571189
508,12.7513,0.0237,10.712367,0.01991037,42.76,0.8652772344786599,0.1094090232249938,0.0002001384571189
508,15.3795,0.0358,12.920318,0.03007558,42.76,0.8749216962594688,0.1094090232249938,0.0002001384571189
508,18.368,0.0657,15.430957,0.05519457,42.76,1.389892747290952,0.1094090232249938,0.0002001384571189
508,21.8988,0.102,18.397182,0.0856902,42.76,1.6095792023273852,0.1094090232249938,0.0002001384571189
508,11.405682,2.179792,8.572772,1.7110888,53.5,1.2029627417705058,0.1094090232249938,0.0002001384571189
509,9.0904,,4.720645,,54.06,1.244835759281862,0.075435520129062,0.0001934671752149
509,9.5712,,4.970324,,54.06,1.389287703664628,0.075435520129062,0.0001934671752149
509,6.3299,,3.287117,,54.06,1.3330406047863557,0.075435520129062,0.0001934671752149
509,2.2897,0.0954,1.1890413,0.04954122,54.06,1.4880617331012702,0.075435520129062,0.0001934671752149
509,4.3113,0.1504,2.238858,0.07810272,54.06,1.2717857201630265,0.075435520129062,0.0001934671752149
509,7.2548,0.1443,3.7674177,0.07493499,54.06,1.5138606850640675,0.075435520129062,0.0001934671752149
509,8.9134,0.1667,4.6287284,0.08656731,54.06,1.7973107425466341,0.075435520129062,0.0001934671752149
509,10.1537,0.0878,5.272816,0.04559454,54.06,1.150297842248765,0.075435520129062,0.0001934671752149
509,10.5647,0.1258,5.4862485,0.06532794,54.06,0.8122154629153508,0.075435520129062,0.0001934671752149
509,10.9548,0.3135,5.6888275,0.16280055,54.06,0.9256250455516548,0.075435520129062,0.0001934671752149
509,13.5174,0.8326,7.0195856,0.43236917,54.06,1.3535141849869539,0.075435520129062,0.0001934671752149
509,12.797385,7.8382406,10.378181,6.7181883,45.0,1.1442577871446522,0.075435520129062,0.0001934671752149
510,3.7584,,3.1085727,,94.34,1.7399825937049926,,
510,3.4518,,2.8549838,,94.34,1.427446090107383,,
510,3.0281,,2.5045414,,94.34,1.320355185965468,,
510,3.566,0.035,2.9494386,0.0289485,94.34,1.5980395012720188,,
510,4.7114,0.0598,3.8967988,0.04946058,94.34,1.058589871049095,,
510,6.1369,0.0568,5.07583,0.04697928,94.34,1.6197385402823596,,
510,7.5431,0.1095,6.238898,0.09056745,94.34,0.803061104864093,,
510,8.8699,0.0804,7.336294,0.06649884,94.34,1.4196773621357177,,
510,9.9872,0.1609,8.260413,0.1330804,94.34,1.734757151045779,,
510,11.2048,0.1787,9.26749,0.14780277,94.34,1.58785995203387,,
510,12.4994,0.2002,10.338254,0.16558541,94.34,1.6536341921473594,,
510,14.4168,0.1963,11.924135,0.16235973,94.34,1.1969546951715007,,
511,12.841,,8.302991,,34.68,1.6242389461001263,0.0179123919121407,4.3363330785e-06
511,12.24,,7.914384,,34.68,1.3508316650302667,0.0179123919121407,4.3363330785e-06
511,11.556,,7.47211,,34.68,1.418540236503199,0.0179123919121407,4.3363330785e-06
511,14.9045,0.0666,9.63725,0.04306356,34.68,0.8589153393358036,0.0179123919121407,4.3363330785e-06
511,18.4563,0.0856,11.933844,0.05534896,34.68,1.001551697174392,0.0179123919121407,4.3363330785e-06
511,22.1274,0.0753,14.307577,0.04868898,34.68,1.3509644155135527,0.0179123919121407,4.3363330785e-06
511,26.116,0.1026,16.886606,0.06634116,34.68,0.8588010578234977,0.0179123919121407,4.3363330785e-06
511,30.289,0.0979,19.584867,0.06330214,34.68,1.5414468065877132,0.0179123919121407,4.3363330785e-06
511,34.6592,0.0928,22.410639,0.06000448,34.68,1.6400570085219015,0.0179123919121407,4.3363330785e-06
511,39.0672,0.0897,25.26085,0.05800002,34.68,1.720362361294805,0.0179123919121407,4.3363330785e-06
511,43.4297,0.1576,28.081644,0.10190416,34.68,0.901768459179806,0.0179123919121407,4.3363330785e-06
511,47.5983,0.1625,30.777061,0.1050725,34.68,1.7397202480228002,0.0179123919121407,4.3363330785e-06
511,26.799164,2.5300016,18.11846,1.9612505,35.84,0.867620007629295,0.0179123919121407,4.3363330785e-06
512,,,,,,,0.1245128054555662,0.0002001384571189
513,20.754929,2.4850795,8.93555,1.2455866,55.68,1.6402510206278118,0.0021819633831149,0.0001386466750559
514,4.7478,,3.3196619,,27.48,0.8703111385644554,0.0343007294733211,0.0001204166332767
514,4.3441,,3.0373948,,27.48,0.8182310729889837,0.0343007294733211,0.0001204166332767
514,3.975,,2.77932,,27.48,0.8249477187066507,0.0343007294733211,0.0001204166332767
514,8.1776,0.0139,5.7177777,0.00971888,27.48,1.3112702394360336,0.0343007294733211,0.0001204166332767
514,9.8727,0.0188,6.902992,0.01314496,27.48,1.611596744596663,0.0343007294733211,0.0001204166332767
514,11.4594,0.0218,8.012412,0.01524256,27.48,0.9274266710725997,0.0343007294733211,0.0001204166332767
514,12.9953,0.0238,9.086314,0.01664096,27.48,0.9246102540795407,0.0343007294733211,0.0001204166332767
514,14.5032,0.0198,10.140637,0.01384416,27.48,1.3685468550497917,0.0343007294733211,0.0001204166332767
514,16.0973,0.0257,11.255232,0.01796944,27.48,1.0342956008119237,0.0343007294733211,0.0001204166332767
514,17.7539,0.0371,12.413527,0.02594032,27.48,1.530213735144874,0.0343007294733211,0.0001204166332767
514,19.6546,0.0531,13.7424965,0.03712752,27.48,1.74963538817675,0.0343007294733211,0.0001204166332767
514,21.7338,0.0694,15.196273,0.04852448,27.48,1.5660334066004131,0.0343007294733211,0.0001204166332767
514,14.491764,2.168954,9.018229,1.4388078,28.75,1.6771753663789166,0.0343007294733211,0.0001204166332767
515,18.839,,15.956633,,143.37,1.3195860575716702,0.0175331295359004,4.0027693014e-06
515,17.897,,15.158759,,143.37,1.6323193042175332,0.0175331295359004,4.0027693014e-06
515,17.004,,14.402388,,143.37,0.9829031839866824,0.0175331295359004,4.0027693014e-06
515,18.1397,0.0314,15.364326,0.0265958,143.37,0.8683478903956274,0.0175331295359004,4.0027693014e-06
515,23.2183,0.0432,19.6659,0.0365904,143.37,1.4559531101246859,0.0175331295359004,4.0027693014e-06
515,28.336,0.0465,24.000591,0.0393855,143.37,0.851952503758056,0.0175331295359004,4.0027693014e-06
515,33.7519,0.0472,28.58786,0.0399784,143.37,1.6924814191396806,0.0175331295359004,4.0027693014e-06
515,38.9813,0.046,33.017162,0.038962,143.37,1.4915541471074185,0.0175331295359004,4.0027693014e-06
515,44.2213,0.0989,37.45544,0.0837683,143.37,1.752200725408912,0.0175331295359004,4.0027693014e-06
515,48.5715,0.1032,41.14006,0.0874104,143.37,1.1138866563132357,0.0175331295359004,4.0027693014e-06
515,52.6323,0.1211,44.57956,0.1025717,143.37,1.2861583092016209,0.0175331295359004,4.0027693014e-06
515,56.4053,0.1358,47.775288,0.1150226,143.37,1.541690365045119,0.0175331295359004,4.0027693014e-06
515,38.647488,4.271478,29.048336,3.8218932,143.0,1.0427789854608207,0.0175331295359004,4.0027693014e-06
516,9.0187,,4.0971956,,169.87,1.341848820111667,0.0362917735575589,9.00623057035e-05
516,8.2068,,3.7283492,,169.87,1.459467275005478,0.0362917735575589,9.00623057035e-05
516,7.3331,,3.3314273,,169.87,1.7788086544470412,0.0362917735575589,9.00623057035e-05
516,12.3272,0.1105,5.600247,0.05020015,169.87,1.5447032942423848,0.0362917735575589,9.00623057035e-05
516,14.5859,0.1468,6.6263742,0.06669124,169.87,0.918130850279074,0.0362917735575589,9.00623057035e-05
516,17.1014,0.1627,7.769166,0.07391461,169.87,1.2753334513833103,0.0362917735575589,9.00623057035e-05
516,19.7805,0.1437,8.986281,0.06528291,169.87,1.3887707829895721,0.0362917735575589,9.00623057035e-05
516,22.7815,0.1842,10.349635,0.08368206,169.87,0.9466231428643528,0.0362917735575589,9.00623057035e-05
516,25.8974,0.189,11.765189,0.0858627,169.87,1.2319660569810784,0.0362917735575589,9.00623057035e-05
516,29.2412,0.2196,13.284277,0.09976428,169.87,1.084005816335823,0.0362917735575589,9.00623057035e-05
516,32.338,0.2873,14.691154,0.13052039,169.87,0.918827542262026,0.0362917735575589,9.00623057035e-05
516,34.7285,0.1813,15.777158,0.08236459,169.87,1.3120419334634545,0.0362917735575589,9.00623057035e-05
516,20.235842,3.4480112,11.511217,2.116465,169.0,0.9656330810123455,0.0362917735575589,9.00623057035e-05
517,8.7893,,7.6414175,,97.25,1.3905374085857234,0.0263258790853237,1.10076149825e-05
517,8.5846,,7.4634514,,97.25,0.9696969322418655,0.0263258790853237,1.10076149825e-05
517,8.4511,,7.3473864,,97.25,1.523594923602821,0.0263258790853237,1.10076149825e-05
517,6.3237,0.0152,5.4978247,0.01321488,97.25,0.9952416230296705,0.0263258790853237,1.10076149825e-05
517,8.6476,0.0255,7.5182233,0.0221697,97.25,1.6962851007761497,0.0263258790853237,1.10076149825e-05
517,11.2962,0.04,9.820916,0.034776,97.25,0.8262093565488089,0.0263258790853237,1.10076149825e-05
517,13.9398,0.0334,12.119262,0.02903796,97.25,1.321997387045736,0.0263258790853237,1.10076149825e-05
517,16.4377,0.0404,14.290936,0.03512376,97.25,1.120104765886547,0.0263258790853237,1.10076149825e-05
517,18.8415,0.0242,16.3808,0.02103948,97.25,1.0250765257745909,0.0263258790853237,1.10076149825e-05
517,21.14,0.0426,18.379116,0.03703644,97.25,1.271602779165148,0.0263258790853237,1.10076149825e-05
517,23.5559,0.0887,20.4795,0.07711578,97.25,1.642019536324261,0.0263258790853237,1.10076149825e-05
517,26.5926,0.1301,23.119606,0.11310894,97.25,1.7152772055266488,0.0263258790853237,1.10076149825e-05
517,16.600504,2.637461,12.137277,2.081075,98.86,1.1032486181478458,0.0263258790853237,1.10076149825e-05
518,,,,,,,0.0478300891745582,0.0001911322240036
519,80.867,,38.84042,,29.29,1.5201404475663072,0.0497714322086114,8.70602301192e-05
519,86.278,,41.439323,,29.29,1.3819987254559885,0.0497714322086114,8.70602301192e-05
519,90.482,,43.458504,,29.29,1.00101614867756,0.0497714322086114,8.70602301192e-05
519,10.1675,0.0612,4.88345,0.02939436,29.29,1.5602957880874366,0.0497714322086114,8.70602301192e-05
519,12.6158,0.0835,6.0593686,0.04010505,29.29,1.3189304352421412,0.0497714322086114,8.70602301192e-05
519,17.5311,0.2508,8.420187,0.12045924,29.29,1.4533951995074075,0.0497714322086114,8.70602301192e-05
519,24.8554,0.2721,11.938048,0.13068964,29.29,1.1593390339633887,0.0497714322086114,8.70602301192e-05
519,35.9518,0.2907,17.267649,0.13962321,29.29,1.239097561302376,0.0497714322086114,8.70602301192e-05
519,44.9093,0.3651,21.569937,0.17535754,29.29,0.9803420983749422,0.0497714322086114,8.70602301192e-05
519,52.2657,0.1378,25.103216,0.06618534,29.29,1.556515867645341,0.0497714322086114,8.70602301192e-05
519,56.06,0.1398,26.925617,0.06714594,29.29,0.9570113241517919,0.0497714322086114,8.70602301192e-05
519,59.5367,0.1986,28.595476,0.09538758,29.29,1.5783025947510614,0.0497714322086114,8.70602301192e-05
519,31.054264,2.5741832,14.22726,1.5143951,30.84,1.5980078548845862,0.0497714322086114,8.70602301192e-05
520,17.297,,7.5501404,,7.75,1.5466009640551217,0.0652871660967535,0.0001317578176033
520,15.441,,6.7399964,,7.75,0.8194227880587405,0.0652871660967535,0.0001317578176033
520,14.153,,6.1777844,,7.75,1.0731332126066735,0.0652871660967535,0.0001317578176033
520,12.7242,0.0259,5.5541134,0.01130535,7.75,1.2683377427918137,0.0652871660967535,0.0001317578176033
520,17.4535,0.053,7.6184525,0.0231345,7.75,1.3955443787167958,0.0652871660967535,0.0001317578176033
520,22.2285,0.0611,9.702741,0.02667015,7.75,1.7192220993690501,0.0652871660967535,0.0001317578176033
520,27.2231,0.0702,11.882883,0.0306423,7.75,1.1756059721287024,0.0652871660967535,0.0001317578176033
520,31.3493,0.0679,13.6839695,0.02963835,7.75,1.6750233187739543,0.0652871660967535,0.0001317578176033
520,35.3399,0.0601,15.425866,0.02623365,7.75,0.9634292881368366,0.0652871660967535,0.0001317578176033
520,39.5411,0.1139,17.25969,0.04971735,7.75,1.1712804875086271,0.0652871660967535,0.0001317578176033
520,43.6403,0.117,19.04899,0.0510705,7.75,0.852282010821323,0.0652871660967535,0.0001317578176033
520,47.6713,0.1545,20.808523,0.06743925,7.75,1.5424892910556223,0.0652871660967535,0.0001317578176033
520,33.660553,2.7127202,14.761186,1.4424268,7.0,0.950652757432913,0.0652871660967535,0.0001317578176033
521,3.5149,,1.6281017,,43.29,1.0570200156484577,0.0668429090367576,0.0002064761800174
521,3.2936,,1.5255955,,43.29,1.5752332521932149,0.0668429090367576,0.0002064761800174
521,3.2498,,1.5053073,,43.29,1.33471671742271,0.0668429090367576,0.0002064761800174
521,6.2554,0.0133,2.8975012,0.00616056,43.29,0.8139727194184626,0.0668429090367576,0.0002064761800174
521,7.3227,0.0247,3.3918746,0.01144104,43.29,0.8022352047473972,0.0668429090367576,0.0002064761800174
521,8.3485,0.0194,3.8670251,0.00898608,43.29,1.3106606317398972,0.0668429090367576,0.0002064761800174
521,9.3541,0.026,4.332819,0.0120432,43.29,1.1049555137491949,0.0668429090367576,0.0002064761800174
521,10.3528,0.0291,4.795417,0.01347912,43.29,0.9803114459951772,0.0668429090367576,0.0002064761800174
521,11.467,0.0415,5.3115144,0.0192228,43.29,1.413593937716111,0.0668429090367576,0.0002064761800174
521,12.6064,0.0417,5.8392844,0.01931544,43.29,1.028436471717427,0.0668429090367576,0.0002064761800174
521,13.8335,0.0599,6.407677,0.02774568,43.29,1.392207149684948,0.0668429090367576,0.0002064761800174
521,15.1244,0.0625,7.005622,0.02895,43.29,1.1792659505862728,0.0668429090367576,0.0002064761800174
521,10.595495,2.1957326,4.8208237,1.0462638,42.67,0.9867462176697898,0.0668429090367576,0.0002064761800174
522,17.404,,9.037897,,49.16,0.9381047378687487,0.0051769147574753,2.46837433628e-05
522,17.822,,9.254965,,49.16,1.036860603127288,0.0051769147574753,2.46837433628e-05
522,18.443,,9.57745,,49.16,0.8298321080129851,0.0051769147574753,2.46837433628e-05
522,4.2434,0.0255,2.2035975,0.01324215,49.16,1.1081269620362684,0.0051769147574753,2.46837433628e-05
522,8.6405,0.0613,4.4870114,0.03183309,49.16,1.7019546901817941,0.0051769147574753,2.46837433628e-05
522,14.5944,0.0616,7.5788717,0.03198888,49.16,1.6313621258830282,0.0051769147574753,2.46837433628e-05
522,18.8447,0.0677,9.786053,0.03515661,49.16,1.172003756719659,0.0051769147574753,2.46837433628e-05
522,23.1376,0.0853,12.015356,0.04429629,49.16,1.3758336185818039,0.0051769147574753,2.46837433628e-05
522,27.3173,0.0791,14.185874,0.04107663,49.16,1.3673605590140585,0.0051769147574753,2.46837433628e-05
522,31.1266,0.1596,16.164043,0.08288028,49.16,1.6287375391937124,0.0051769147574753,2.46837433628e-05
522,20.99526,2.9972892,10.212246,1.5318795,50.77,1.0362901015169657,0.0051769147574753,2.46837433628e-05
523,5.0737,,4.642943,,41.92,1.0963874887930123,,
523,4.9403,,4.5208683,,41.92,1.1017854337456114,,
523,4.8381,,4.4273453,,41.92,0.8408699897716744,,
523,6.7629,0.0069,6.18873,0.00631419,41.92,1.1146878632891921,,
523,8.3751,0.0084,7.664054,0.00768684,41.92,1.677913776588007,,
523,10.1447,0.0099,9.283415,0.00905949,41.92,1.711987647571481,,
523,11.9622,0.0131,10.9466095,0.01198781,41.92,0.9096353457685504,,
523,13.9236,0.0177,12.741487,0.01619727,41.92,1.2580585416184316,,
523,16.0965,0.0275,14.729907,0.02516525,41.92,1.181348901587639,,
523,18.5596,0.0347,16.98389,0.03175397,41.92,1.289359196623388,,
523,21.3657,0.0629,19.551752,0.05755979,41.92,1.3547195240586771,,
523,24.2884,0.0912,22.226315,0.08345712,41.92,0.8202587600177461,,
524,11.678,,8.188614,,12.1,1.642242247921161,0.0176121842264624,1.63446409828e-05
524,11.219,,7.8667626,,12.1,1.7736640731733386,0.0176121842264624,1.63446409828e-05
524,10.936,,7.668323,,12.1,1.4534048120036425,0.0176121842264624,1.63446409828e-05
524,10.1208,0.0332,7.096705,0.02327984,12.1,1.4604522384933691,0.0176121842264624,1.63446409828e-05
524,13.0995,0.0501,9.1853695,0.03513012,12.1,1.3279798578307085,0.0176121842264624,1.63446409828e-05
524,15.9614,0.0528,11.192134,0.03702336,12.1,1.1342734117143818,0.0176121842264624,1.63446409828e-05
524,19.1323,0.0815,13.415568,0.0571478,12.1,0.9489778241795211,0.0176121842264624,1.63446409828e-05
524,22.4011,0.066,15.707651,0.0462792,12.1,1.3840633426960507,0.0176121842264624,1.63446409828e-05
524,25.6047,0.0954,17.954016,0.06689448,12.1,0.8449414035092071,0.0176121842264624,1.63446409828e-05
524,28.697,0.0773,20.122337,0.05420276,12.1,1.624502567691874,0.0176121842264624,1.63446409828e-05
524,31.5953,0.0622,22.154625,0.04361464,12.1,1.2209116994706155,0.0176121842264624,1.63446409828e-05
524,34.2178,0.1077,23.99352,0.07551924,12.1,1.2147542241619749,0.0176121842264624,1.63446409828e-05
524,23.287413,3.00279,16.987179,2.4489503,12.34,1.127170858475906,0.0176121842264624,1.63446409828e-05
525,21.599,,10.16017,,93.5,1.7693538886985865,0.0384796204579636,6.20429229793e-05
525,18.918,,8.899027,,93.5,0.9749169527707189,0.0384796204579636,6.20429229793e-05
525,16.292,,7.663757,,93.5,0.9513078214752112,0.0384796204579636,6.20429229793e-05
525,16.3861,0.0811,7.7080216,0.03814944,93.5,0.9655315015450302,0.0384796204579636,6.20429229793e-05
525,20.9146,0.1415,9.838228,0.0665616,93.5,1.458527482850764,0.0384796204579636,6.20429229793e-05
525,26.5009,0.161,12.466023,0.0757344,93.5,1.7918953187295985,0.0384796204579636,6.20429229793e-05
525,33.5889,0.1332,15.800219,0.06265728,93.5,1.0354751704017549,0.0384796204579636,6.20429229793e-05
525,41.5384,0.1604,19.539663,0.07545216,93.5,1.705617397067488,0.0384796204579636,6.20429229793e-05
525,50.123,0.1853,23.57786,0.08716512,93.5,1.0786165592081725,0.0384796204579636,6.20429229793e-05
525,60.5334,0.2796,28.47491,0.13152383,93.5,1.4478999201253002,0.0384796204579636,6.20429229793e-05
525,71.3586,0.2467,33.567085,0.11604768,93.5,0.8404989519333678,0.0384796204579636,6.20429229793e-05
525,83.4795,0.5898,39.268757,0.27744192,93.5,1.295653974576189,0.0384796204579636,6.20429229793e-05
525,39.095005,4.050881,17.14436,2.071662,93.0,1.454569966278982,0.0384796204579636,6.20429229793e-05
526,15.863,,11.863937,,73.91,1.3363197772226285,0.033635602667496,0.0001220844537527
526,14.781,,11.054709,,73.91,1.0378353848817912,0.033635602667496,0.0001220844537527
526,13.974,,10.451155,,73.91,1.6284969482679155,0.033635602667496,0.0001220844537527
526,14.8336,0.0457,11.094049,0.03417903,73.91,1.7701365112382403,0.033635602667496,0.0001220844537527
526,19.4329,0.0494,14.533866,0.03694626,73.91,1.2591960956920654,0.033635602667496,0.0001220844537527
526,24.8528,0.0672,18.58741,0.05025888,73.91,1.4359192651892538,0.033635602667496,0.0001220844537527
526,30.8032,0.0689,23.037714,0.05153031,73.91,1.5904132683455727,0.033635602667496,0.0001220844537527
526,37.0604,0.0602,27.717474,0.04502358,73.91,1.0414890606217941,0.033635602667496,0.0001220844537527
526,43.8607,0.0791,32.803417,0.05915889,73.91,1.6644503819287855,0.033635602667496,0.0001220844537527
526,51.7238,0.1316,38.68423,0.09842364,73.91,1.0802009053099977,0.033635602667496,0.0001220844537527
526,60.8107,0.1457,45.480324,0.10896903,73.91,1.5758308035152389,0.033635602667496,0.0001220844537527
526,70.6268,0.1277,52.821785,0.09550683,73.91,0.9120992324264221,0.033635602667496,0.0001220844537527
526,38.11722,2.896349,25.416822,2.495364,83.98,1.0883867034141699,0.033635602667496,0.0001220844537527
527,32.667904,3.0840456,4.2571726,0.49227694,28.6,1.3336199339398678,0.0141718041485886,1.56775118381e-05
528,8.0779,,5.080191,,85.59,1.324922095704315,0.0323523815932687,0.0002001384571189
528,7.8459,,4.9342866,,85.59,1.6504311844863664,0.0323523815932687,0.0002001384571189
528,7.66,,4.817374,,85.59,1.7961272576386071,0.0323523815932687,0.0002001384571189
528,6.5222,0.0462,4.1018114,0.02905518,85.59,0.9072108458601407,0.0323523815932687,0.0002001384571189
528,9.0015,0.074,5.661043,0.0465386,85.59,1.071388132825037,0.0323523815932687,0.0002001384571189
528,11.403,0.1185,7.1713467,0.07452465,85.59,1.157598210223076,0.0323523815932687,0.0002001384571189
528,13.4532,0.0976,8.460717,0.06138064,85.59,1.278918407810005,0.0323523815932687,0.0002001384571189
528,15.2444,0.0931,9.587203,0.05855059,85.59,1.293909743154399,0.0323523815932687,0.0002001384571189
528,17.0496,0.1087,10.722493,0.06836143,85.59,1.6561950631484166,0.0323523815932687,0.0002001384571189
528,18.7113,0.1044,11.767536,0.06565716,85.59,1.5705593027851,0.0323523815932687,0.0002001384571189
528,20.3917,0.1325,12.82434,0.08332925,85.59,0.8188515790379534,0.0323523815932687,0.0002001384571189
528,22.0661,0.1697,13.87737,0.10672433,85.59,1.255021760583188,0.0323523815932687,0.0002001384571189
528,16.110954,2.0032294,10.118619,1.3585525,81.22,1.418073838244089,0.0323523815932687,0.0002001384571189
529,8.3184,,3.0994358,,165.88,1.2603955870930235,0.0347640500015514,0.0001290893073866
529,8.0867,,3.0131044,,165.88,0.9306452560257024,0.0347640500015514,0.0001290893073866
529,7.9444,,2.9600835,,165.88,1.1974740836906483,0.0347640500015514,0.0001290893073866
529,11.5738,0.2005,4.312398,0.0747063,165.88,1.2116556951297361,0.0347640500015514,0.0001290893073866
529,12.4369,0.1543,4.633989,0.05749218,165.88,0.9877159224497588,0.0347640500015514,0.0001290893073866
529,13.6374,0.1005,5.081295,0.0374463,165.88,1.5563071144709535,0.0347640500015514,0.0001290893073866
529,14.3621,0.1753,5.3513184,0.06531678,165.88,1.121400680142477,0.0347640500015514,0.0001290893073866
529,15.5504,0.1683,5.794079,0.06270858,165.88,1.3889872905686163,0.0347640500015514,0.0001290893073866
529,17.1981,0.1595,6.408012,0.0594297,165.88,1.3157301809587676,0.0347640500015514,0.0001290893073866
529,19.1216,0.189,7.124708,0.0704214,165.88,1.6774270792163888,0.0347640500015514,0.0001290893073866
529,21.4543,0.2144,7.993872,0.07988544,165.88,0.9220149318628382,0.0347640500015514,0.0001290893073866
529,24.0109,0.2048,8.946462,0.07630848,165.88,0.9142630082534602,0.0347640500015514,0.0001290893073866
529,16.792728,2.2813344,5.72956,0.8506031,166.0,1.100319669123016,0.0347640500015514,0.0001290893073866
530,,,,,,,0.1195293578733058,0.0002064761800174
531,9.508702,2.167565,8.572772,2.0419688,165.0,1.0985422487521395,0.0394799791794628,0.0002001384571189
532,9.228291,1.8911543,8.037505,1.7012389,174.5,1.5631870823952438,0.1171010112602632,0.0002968720447264
534,11.82,,7.711368,,107.6,1.0452658431092998,0.1196110810766293,0.0001501038428392
534,10.695,,6.977418,,107.6,0.8847747427722448,0.1196110810766293,0.0001501038428392
534,10.283,,6.708629,,107.6,1.2137998098841476,0.1196110810766293,0.0001501038428392
534,6.1037,0.0172,3.982054,0.01122128,107.6,1.573379288138484,0.1196110810766293,0.0001501038428392
534,7.9926,0.0235,5.214372,0.0153314,107.6,1.6505619435867414,0.1196110810766293,0.0001501038428392
534,10.3033,0.0345,6.721873,0.0225078,107.6,1.5333448483633507,0.1196110810766293,0.0001501038428392
534,13.1372,0.0265,8.570709,0.0172886,107.6,1.357886678499744,0.1196110810766293,0.0001501038428392
534,16.4027,0.0486,10.701121,0.03170664,107.6,1.5241917017491766,0.1196110810766293,0.0001501038428392
534,20.0869,0.0465,13.104693,0.0303366,107.6,1.4813895353038613,0.1196110810766293,0.0001501038428392
534,24.5564,0.0521,16.020596,0.03399004,107.6,1.034366632495061,0.1196110810766293,0.0001501038428392
534,29.6988,0.0781,19.375498,0.05095244,107.6,1.350758892203194,0.1196110810766293,0.0001501038428392
534,35.2699,0.1662,23.010082,0.10842888,107.6,1.570609332638432,0.1196110810766293,0.0001501038428392
534,15.926534,2.5303817,8.956148,1.535634,107.0,1.1171206618751381,0.1196110810766293,0.0001501038428392
535,7.3567,,6.2333317,,127.83,1.4539731467169315,0.0213270875546842,0.0001427654301999
535,7.3932,,6.2642584,,127.83,1.2814804275187985,0.0213270875546842,0.0001427654301999
535,7.4343,,6.2990823,,127.83,1.30315885094502,0.0213270875546842,0.0001427654301999
535,8.7013,0.0257,7.3726115,0.02177561,127.83,0.8900550377821598,0.0213270875546842,0.0001427654301999
535,10.8493,0.0362,9.192612,0.03067226,127.83,1.46621716530538,0.0213270875546842,0.0001427654301999
535,13.0375,0.04,11.046674,0.033892,127.83,1.6656870353545201,0.0213270875546842,0.0001427654301999
535,15.482,0.0458,13.117899,0.03880634,127.83,0.9414312880258628,0.0213270875546842,0.0001427654301999
535,18.0952,0.0388,15.332063,0.03287524,127.83,1.1661056622164494,0.0213270875546842,0.0001427654301999
535,20.7775,0.0329,17.604776,0.02787617,127.83,0.8486674548408351,0.0213270875546842,0.0001427654301999
535,23.2505,0.0399,19.70015,0.03380727,127.83,0.8296318859763911,0.0213270875546842,0.0001427654301999
535,25.8312,0.0571,21.886776,0.04838083,127.83,1.789658496671744,0.0213270875546842,0.0001427654301999
535,28.4754,0.0763,24.127207,0.06464899,127.83,1.2934715083063848,0.0213270875546842,0.0001427654301999
535,16.87024,2.6414711,14.032054,2.3760483,109.0,1.1555190186352464,0.0213270875546842,0.0001427654301999
536,8.8113,,4.615359,,32.6,1.074877076625019,,
536,7.8375,,4.1052823,,32.6,1.7800126449449591,,
536,7.724,,4.045831,,32.6,1.0522507855216836,,
536,7.0632,0.0589,3.6997042,0.03085182,32.6,1.5257083957377433,,
536,8.941,0.0702,4.6832957,0.03677076,32.6,1.0837580958059339,,
