teff,radius_km,mass_mjup
2931.5,276018.8,287.98
6416.1,834613.7,1351.848
2996.6,226239.6,262.202
3541.9,294602.9,373.015
4963.9,562707.2,801.48
2671.3,194273.4,214.003
3961.7,352746.8,480.688
6329.3,790979.7,1262.93
4658.2,472903.1,622.401
6578.7,941894.2,1434.764
6465.8,832437.9,1309.007
3930.3,403524.4,528.311
2147.6,149780.8,157.135
2478.4,191379.5,215.358
5343.0,625442.3,971.288
2242.9,141088.9,157.135
3539.2,313108.3,403.496
4633.1,520988.1,689.683
7299.7,1010847.6,1716.054
3479.3,271583.1,330.312
3012.7,259602.6,312.58
3806.6,411875.2,503.298
4550.4,479201.4,696.628
3829.0,367493.0,463.655
6366.4,784748.4,1222.996
3035.4,239958.8,275.728
4454.1,437898.1,578.412
4868.1,534961.9,751.633
3423.0,321793.4,380.277
6118.6,686918.9,1032.951
3881.7,480849.4,591.993
5629.4,667213.3,991.465
4495.4,416659.1,613.928
5125.6,526836.7,711.087
2963.5,271560.5,315.387
3116.3,267000.8,315.799
6338.9,870194.8,1408.38
4912.5,542558.5,876.213
2683.8,187809.1,230.22
4544.1,488471.5,607.412
2346.0,148108.8,157.135
3174.3,290193.0,330.599
6181.4,686594.5,1139.045
3854.7,350468.5,474.657
4381.6,446862.6,577.365
2341.1,151729.2,157.135
3461.8,319349.5,382.73
4889.1,497556.3,689.567
4695.5,534802.7,763.893
6182.2,719638.9,1140.265
3912.8,329323.3,443.191
3967.3,385920.3,459.411
2278.3,183426.8,179.449
3732.2,333120.1,445.245
2487.7,167960.1,189.946
2275.5,149879.8,157.135
2651.1,202285.3,218.962
7946.5,1049314.4,1771.01
3479.1,344756.0,422.167
4422.1,460169.9,626.813
3105.6,285860.3,347.102
2291.7,172065.7,157.135
6092.3,713064.9,1116.402
2555.9,165541.2,157.135
3404.6,300952.7,335.741
4050.7,396347.5,502.419
4529.9,421826.3,632.197
3010.9,251006.5,292.359
2247.2,148634.1,157.135
2991.8,239084.9,275.295
2793.6,234254.4,287.155
3016.2,252567.7,281.578
6065.1,786008.2,1147.365
2687.9,194097.5,197.433
4588.9,476867.0,669.151
4224.1,420474.9,596.465
6082.3,756808.7,1138.519
3884.4,401123.2,471.612
5591.2,669029.8,993.292
3622.2,366456.0,456.987
4837.7,523540.9,745.107
2184.3,148717.6,157.135
2216.2,157612.0,157.135
4899.1,507962.8,711.742
4732.2,539405.9,743.182
4905.6,557934.3,770.206
3379.6,290393.7,343.918
7368.0,1075617.6,1744.151
3768.5,285189.4,362.43
4889.9,501672.4,737.036
4941.0,586130.9,847.82
7898.2,1211340.4,2097.685
3463.5,317915.4,406.65
3038.7,265926.3,310.144
2284.0,159594.1,157.135
7307.5,1155769.6,1834.466
4778.8,563746.6,737.352
5134.1,502028.7,756.402
14051.4,2817377.2,6471.839
4784.9,486569.6,682.255
2260.4,173586.3,183.81
3720.5,348651.7,448.348
2662.9,207722.0,239.336
3525.8,305470.0,381.617
3333.5,316367.6,379.555
3503.9,256556.4,327.132
2182.8,183310.9,170.817
8123.5,1118866.7,1894.771
4774.0,511585.6,668.002
3777.9,336275.5,437.79
5557.2,671479.0,966.84
5320.9,545122.7,767.458
5040.8,499138.2,655.651
5340.7,616464.3,911.865
4340.2,471645.3,584.869
5236.2,572380.0,901.07
5282.1,682195.5,963.32
4444.7,447261.2,598.595
3776.5,330064.5,439.585
7098.6,1183918.9,1802.272
3432.5,322666.2,357.203
4838.7,464468.5,719.683
4713.2,527418.3,732.907
3112.3,279942.7,321.245
3001.4,243121.4,273.806
3778.8,343757.9,394.76
3404.9,311168.9,353.106
2342.7,158454.3,162.12
3039.9,294747.5,310.569
4474.2,498090.0,650.668
6973.1,889724.1,1456.336
4838.9,556746.5,820.764
2254.1,162290.8,157.135
5396.7,581792.7,880.314
3258.2,273679.4,334.833
4967.8,529763.7,756.413
4072.5,403819.3,519.079
3688.1,350161.6,449.511
3740.8,350912.1,483.502
4034.9,418193.7,515.623
7400.5,933413.3,1551.397
4223.6,437300.0,516.773
6241.6,818414.2,1259.27
5881.0,781830.7,1119.82
5253.2,635175.5,898.767
2196.5,162873.7,157.135
6482.4,846182.2,1291.227
3544.6,301520.1,363.008
5968.8,670756.5,934.729
2671.3,242155.9,239.77
2601.7,183968.2,202.025
9260.1,1489609.6,2581.768
2742.4,215949.8,242.794
6224.0,859648.3,1322.265
4333.4,433007.2,577.601
3755.2,274115.5,374.23
4056.5,385055.1,506.397
2344.0,181894.9,183.992
4038.2,381904.3,519.239
2523.7,208570.5,219.393
3486.9,313101.2,381.747
6097.1,720025.2,1106.716
4403.3,493474.7,644.389
1974.2,159295.2,159.009
5823.0,707898.1,1042.802
3993.7,419270.3,522.031
3187.2,285115.2,339.169
5355.6,596730.0,958.336
3881.7,352690.1,458.837
2513.3,172526.1,205.211
8930.1,1361705.6,2327.633
4215.5,414040.0,517.762
3911.9,398183.2,491.696
3399.3,315946.2,378.786
6607.5,899146.9,1358.843
3288.1,263767.0,343.933
2084.1,151690.8,157.135
3355.9,240806.2,303.839
7176.6,924991.8,1529.51
5609.2,742190.6,1026.662
3415.1,358721.1,427.49
7055.2,1003032.0,1587.89
5395.1,642542.7,959.314
3661.2,320775.6,423.521
3505.1,363101.9,459.317
4578.8,523297.9,684.609
2874.8,238997.8,268.547
4062.3,370894.7,526.936
4583.7,490995.3,673.226
2240.2,138595.0,157.135
4023.7,368871.4,450.733
3542.8,318066.4,411.255
5962.2,730670.0,1202.278
2086.2,158875.2,157.135
3433.1,321919.3,386.059
3181.8,296877.4,356.096
6252.0,829534.0,1138.167
3999.8,401807.3,506.921
8749.1,1234023.5,2232.617
5658.2,629674.5,895.274
3345.9,302933.6,377.227
4438.5,497775.8,636.886
3736.8,323135.1,394.691
5821.1,710072.7,1049.47
2439.2,157792.4,179.437
3055.8,236112.7,270.326
5089.2,535541.8,758.006
6807.1,838288.1,1409.925
2363.9,150829.1,157.135
7090.4,992513.0,1589.447
3943.0,365670.3,468.958
2219.7,142112.3,157.135
2328.6,150439.6,157.135
2173.7,148981.4,157.135
3790.0,399123.0,516.755
4084.8,385325.6,497.871
5063.1,589902.3,874.584
3131.3,274650.0,337.179
2750.4,196621.2,214.965
3596.0,321861.2,376.358
4085.6,414842.7,539.442
3970.1,498815.5,632.341
3037.3,254719.9,277.954
6033.8,771484.4,1085.644
3247.6,287177.4,318.194
2933.0,247081.5,260.483
3260.3,266386.5,339.113
6198.6,826867.5,1248.462
3705.7,390566.1,471.74
3003.8,274370.7,299.986
6011.5,699835.9,1107.437
9821.5,1646897.0,2952.182
4589.2,460008.8,621.685
6350.6,972761.3,1419.143
5805.2,728449.0,1210.064
3153.1,260698.2,322.261
3965.2,372016.5,536.418
2455.3,176380.2,186.763
3570.3,392822.9,445.094
3328.5,266763.1,316.967
3361.6,310318.6,379.464
3219.3,253746.3,286.892
3717.0,330757.5,416.579
4854.4,574639.3,806.237
4234.5,377990.6,476.825
2259.3,146195.5,157.135
3045.4,246300.9,287.766
2229.7,158272.7,157.135
4593.5,490820.4,639.149
5111.3,590945.6,787.666
4377.2,480329.7,645.614
2950.0,245287.0,278.349
4534.6,487339.0,640.59
3460.8,286995.3,359.452
2645.8,186171.5,209.798
5546.5,641877.9,954.677
5558.0,636477.6,1015.058
5847.0,753266.2,1127.962
3049.1,285013.2,321.558
6729.9,826466.1,1358.182
3267.7,297624.1,352.718
5276.6,591208.9,889.01
3357.7,273710.7,347.826
3734.2,384010.4,438.316
2235.0,145054.7,157.135
3489.6,309105.1,411.634
4284.9,429130.8,565.019
3420.8,311486.3,377.28
8263.4,1284231.8,2161.957
2679.2,209116.2,205.74
3322.6,267759.0,333.371
2773.7,217018.7,253.207
3236.5,301647.1,333.318
6601.0,815850.3,1205.524
7322.2,1080549.0,1727.795
3085.9,247395.2,298.472
3135.7,265722.4,293.176
2585.6,197636.4,206.627
6814.7,938204.8,1504.462
6231.4,800943.1,1295.784
3913.8,375892.8,482.045
2390.2,176730.2,170.43
2544.5,163230.5,183.168
4127.9,429369.1,602.423
5471.2,552845.9,817.428
2209.8,149408.1,157.135
3725.3,325172.3,405.25
7615.8,1192229.8,1934.571
3509.8,356072.9,440.609
7066.5,1049160.2,1744.032
5237.9,616836.1,885.824
2695.8,205292.7,219.121
3636.2,304758.8,414.712
3841.1,388737.8,473.302
2911.1,207861.2,243.67
2764.6,209521.3,240.285
7583.5,1075745.8,1768.277
3121.3,212384.9,238.839
6308.3,822162.5,1252.085
3333.1,304288.9,369.327
4122.8,388114.8,514.289
5277.2,620776.1,825.708
3249.4,281968.8,324.105
5169.3,586132.2,829.751
2372.0,157882.1,157.135
5150.5,513126.0,748.305
2225.0,170027.7,157.135
3634.5,327557.2,437.305
5865.1,698340.9,1045.12
5116.2,589447.4,866.931
2508.9,170538.5,184.39
2594.2,184099.2,204.55
3445.0,247079.3,301.402
4672.1,479034.7,610.038
2141.1,143593.6,157.135
3981.1,416943.5,519.461
4291.2,505481.2,674.81
3347.0,327265.8,417.944
5072.6,576869.1,801.758
4263.5,458813.3,628.76
3507.9,267208.8,339.314
2341.5,144416.4,157.135
4265.4,450827.5,584.623
2746.8,223186.2,243.559
3434.9,279088.1,329.429
5308.3,534656.8,772.458
6968.8,988872.2,1645.311
3856.8,384322.6,509.167
5047.3,524355.4,820.548
2322.9,158233.3,163.913
4419.5,481408.3,639.903
4061.6,386470.6,500.281
7249.7,966100.5,1413.874
3106.9,268707.5,339.641
3641.6,331442.2,432.124
5922.8,797587.8,1232.441
3807.9,381896.7,487.494
2583.2,178099.3,214.826
11097.6,2137798.4,4104.43
2701.5,202212.6,220.127
4005.2,345369.5,498.352
4755.4,497691.7,694.26
4496.1,456875.3,651.399
3753.1,346298.0,450.579
3740.3,332378.3,452.392
3680.4,351300.3,434.465
2650.4,212920.3,213.602
8999.1,1622700.2,2970.01
3782.9,311841.6,439.728
5019.9,596711.4,849.39
3522.7,319516.0,400.915
3327.5,301425.5,394.47
3352.7,303792.2,363.727
2260.5,159367.2,157.135
3900.8,349085.6,461.279
3307.4,283639.5,378.206
6659.6,770488.1,1349.63
2640.6,179015.6,200.141
3175.0,273806.7,329.746
2845.2,218601.8,254.523
6727.2,980603.0,1679.062
2777.1,235136.2,260.548
5181.2,588729.9,826.012
6276.3,755790.3,1147.46
3761.4,379522.4,466.7
2610.7,159464.3,173.1
2388.1,157286.3,174.875
5491.2,678912.2,1049.781
2588.7,172431.1,190.096
4551.6,465207.0,720.096
4335.5,419365.7,575.709
4583.3,539523.8,711.504
4680.3,564749.8,767.778
2915.1,225111.9,247.398
2729.6,214848.4,239.192
5840.0,682439.3,934.126
3044.4,253037.1,316.163
2100.3,145326.2,157.135
5206.3,643409.2,885.616
3021.3,205526.7,227.766
5099.9,523173.3,765.031
7323.1,1010175.9,1613.128
4211.7,395908.0,532.167
5986.4,729541.2,1171.384
4849.0,423345.0,594.306
7890.1,1132099.4,1887.042
2702.6,203939.4,223.071
4236.4,429593.3,521.562
5093.4,608987.0,903.208
3653.7,348688.0,450.336
6437.2,904283.4,1328.795
3572.2,318312.7,370.653
8931.3,1531060.5,2782.666
9583.9,1454589.2,2903.69
4540.1,461076.5,659.032
4793.8,542326.7,819.58
6471.8,864732.0,1371.722
2588.1,181538.3,201.68
2269.7,186152.4,182.382
7173.3,831947.6,1445.2
4649.5,450734.3,654.752
3781.8,350197.1,437.426
4106.0,413865.6,529.754
2139.9,134003.5,157.135
3687.2,324624.0,450.282
3060.8,243133.5,286.164
5763.3,774333.7,1100.288
6148.0,835646.9,1170.69
4973.1,568711.2,835.64
4879.5,512206.2,722.091
2283.0,146259.0,157.135
4857.5,604716.7,845.096
5280.1,648403.0,871.908
6350.4,951371.4,1432.183
8906.0,1566357.9,2894.374
2183.0,146246.9,157.135
3907.8,311764.4,383.897
3125.4,265809.7,288.661
4631.3,438557.9,603.335
4209.6,368767.8,530.728
3749.1,338112.7,434.763
6407.8,765759.3,1201.829
2555.5,179670.6,216.116
2737.2,206988.7,226.876
2834.9,212142.0,229.987
3634.3,348271.0,392.705
2617.7,169622.9,195.063
4036.4,402425.1,504.872
4090.3,377641.2,459.473
2951.7,247446.4,278.549
6324.5,668673.5,1061.694
4082.0,365289.6,500.445
6174.8,798130.4,1236.254
3603.4,354622.5,448.656
3917.9,383265.3,514.888
3134.5,297091.7,333.586
4060.2,390613.1,522.053
5174.1,576402.1,932.099
3645.9,303656.9,376.89
5057.9,572804.4,797.307
2953.3,241145.1,272.722
5295.6,664069.8,967.941
3136.8,296817.8,329.014
5269.9,655669.5,1042.964
4467.9,407656.8,551.471
7126.3,1153027.0,1788.607
2432.5,172410.1,207.137
2385.3,154144.0,159.779
3237.6,286132.3,319.525
2350.3,174218.0,172.015
2372.8,169664.3,172.276
5453.4,618500.9,866.411
4095.7,379006.3,523.261
3166.4,314723.7,356.692
3600.3,293774.1,384.365
3267.0,257295.2,324.45
8327.1,1182899.8,1985.228
2890.1,243094.3,290.238
2329.6,172469.7,180.898
5720.7,683392.4,997.238
3607.1,380733.9,441.232
8457.4,1522989.3,2714.888
3331.7,276473.3,343.565
5955.5,714475.5,1038.187
6287.4,771571.1,1255.886
3385.4,299417.3,344.916
3078.4,248775.5,288.509
5511.2,658722.2,954.244
5179.6,530548.8,834.437
2442.9,144071.1,168.449
2495.2,179414.3,211.46
2305.7,166419.4,157.135
4954.6,554879.2,848.333
3562.0,350761.8,425.15
4015.4,349205.5,460.711
2129.9,150689.4,157.135
2599.9,196780.6,216.693
3704.3,319365.3,357.187
3247.0,267216.5,305.399
4160.5,440328.7,577.33
5053.6,622229.4,840.224
10128.7,1675574.8,3269.984
4271.8,416884.7,516.625
6153.5,859619.6,1289.948
2803.0,245105.8,268.962
2300.2,151331.3,157.135
3314.9,312091.1,395.253
2155.5,146018.2,157.135
4096.5,388152.8,531.272
2979.6,231197.0,279.912
2116.7,155332.0,157.135
8342.1,1212134.4,2127.11
3364.1,289249.4,340.435
2177.0,156274.9,157.135
6271.3,677482.1,1082.783
3088.3,236998.7,291.854
6090.4,799287.8,1263.977
3244.4,240015.9,290.732
3217.9,270304.2,339.521
4729.1,544247.3,693.222
5089.6,543534.4,846.853
5710.2,726988.8,975.328
3866.0,383325.2,488.396
4971.9,591358.1,803.891
5483.2,676166.5,957.527
4342.2,469870.8,617.135
4027.0,396793.0,468.005
2170.4,149360.3,163.805
5194.4,584514.2,850.927
4171.2,394195.2,543.178
3441.7,281695.3,376.197
7108.1,882750.4,1470.278
2164.4,175101.7,166.127
8107.7,1145474.4,1975.122
3853.0,435769.7,515.686
4550.4,545280.9,678.129
3302.0,360452.5,381.87
2206.0,167753.8,157.135
3774.4,411658.8,469.156
4993.1,504907.1,687.61
5418.2,626214.6,905.441
3839.8,357581.5,447.579
2138.6,152509.3,157.135
2302.7,153654.4,157.135
9974.4,1560705.4,2744.025
2724.2,193373.4,217.668
6890.8,937737.1,1658.244
2752.9,223240.8,247.315
3813.1,343787.7,453.233
5137.0,581680.4,868.969
3249.3,234243.6,271.09
7613.5,1096885.4,1894.334
4205.6,444355.1,558.067
4803.4,534366.8,761.165
3702.7,357018.6,423.174
5631.4,618496.5,892.757
7755.5,1102964.6,1873.953
3841.9,370764.1,472.314
7859.1,1144706.6,2116.317
3351.9,274483.6,320.718
5527.7,683610.6,971.885
4939.4,576620.5,778.702
2419.3,187869.8,221.91
4431.3,425896.9,623.756
4033.2,391586.4,528.152
2693.4,247511.7,263.976
4911.0,509871.9,700.619
4242.6,423214.7,590.721
4281.1,355261.0,495.194
4206.3,370141.4,496.797
3828.9,363830.8,488.29
3721.9,330965.5,390.379
4610.8,460853.3,587.656
3082.7,250800.1,312.472
11437.4,2305066.5,4467.5
2124.5,166701.6,168.622
3278.0,258868.6,327.736
3205.6,287735.9,349.278
9452.4,1517612.8,2718.654
2346.6,172317.3,181.19
4702.4,483655.7,740.038
4416.1,472956.2,641.385
4437.4,512444.7,686.977
6575.4,961387.7,1422.006
6475.9,847874.6,1398.69
3405.4,291279.4,365.045
4437.0,448963.9,613.885
2141.7,154745.7,157.135
4444.2,428819.7,568.674
2948.5,247301.8,276.876
4025.4,335584.4,451.801
2257.1,155565.2,157.135
4823.7,500805.7,727.59
2192.0,151419.8,157.135
4445.9,479767.4,591.672
2496.2,169292.6,195.391
3003.0,228272.7,264.732
6938.7,790803.2,1331.489
5030.2,589335.8,843.242
6654.2,885036.1,1325.569
7842.3,1103645.5,1845.379
3048.2,241820.3,281.636
7347.2,1124553.1,1757.2
2226.8,158218.5,161.159
5392.0,674724.9,957.891
3269.7,301869.4,352.787
2716.0,190318.6,248.071
5212.5,592664.2,861.481
5801.3,697586.9,1124.383
6012.7,692929.0,1097.805
4466.0,494997.5,624.284
4338.7,427790.6,583.937
4997.8,618075.1,802.758
4631.1,453845.9,670.654
5032.3,537613.3,812.186
4576.9,474346.9,618.844
5638.0,677623.9,1035.513
2269.3,154870.4,157.135
3678.4,365785.7,472.319
2407.3,162873.0,172.121
4467.2,471294.3,656.186
7635.1,1164287.1,1971.772
3225.4,304516.8,358.304
4096.7,471095.9,581.727
5436.9,645417.6,965.943
2373.6,149536.5,157.135
3226.9,278539.0,344.701
4332.5,545007.3,704.306
2268.4,157864.8,157.135
2636.5,193945.0,238.945
6578.6,738699.7,1274.916
6019.2,733224.0,1178.23
4699.7,515500.0,709.892
6116.6,705847.0,1068.933
4567.7,471877.7,624.407
4862.6,567705.2,821.428
3443.4,350254.3,407.101
3986.7,448348.5,576.389
3514.7,267327.0,315.393
6568.2,957344.1,1453.451
7905.3,983225.4,1789.481
6975.3,970398.7,1596.433
3320.1,309840.1,377.871
2784.8,223068.5,243.422
6747.2,837009.3,1469.339
5253.4,561127.2,813.858
4819.2,504802.5,684.204
3091.6,272500.0,315.072
4579.3,558938.9,739.884
2515.4,206576.1,218.944
4815.5,600673.1,875.191
7044.7,1007319.3,1595.113
7880.5,1134337.3,1954.552
5193.6,636789.5,929.319
2226.0,170889.3,172.375
4421.6,453618.5,615.526
9436.1,1619546.4,2944.895
2855.1,239930.4,260.716
3931.8,399315.0,500.573
7294.8,1059237.4,1640.268
5122.8,669547.1,863.332
10885.9,2051774.6,3874.681
2820.9,243894.3,290.855
2736.8,216972.4,236.465
6715.7,902313.4,1408.073
2505.9,190940.6,200.274
4074.8,380006.3,448.035
4005.6,352753.2,497.972
6164.6,842115.4,1209.978
5339.4,652526.8,861.341
5345.9,553013.4,758.846
3509.9,318126.2,379.604
6099.9,865716.9,1397.76
16610.3,3673087.9,8380.524
5212.3,647346.5,916.495
3938.9,440643.8,568.94
2592.3,179750.6,184.471
3353.5,273864.1,314.096
3615.8,364830.7,441.96
3178.0,294995.8,341.249
4086.0,376423.5,518.267
8074.2,1313224.5,2200.325
6717.9,981719.5,1434.464
3725.1,360886.5,461.944
2471.3,197999.6,198.282
6621.7,905662.0,1542.623
4141.0,387293.8,504.675
2345.8,147697.3,157.135
5423.3,678972.0,932.249
6168.7,841854.0,1199.973
2292.5,151754.3,157.135
2931.3,249445.7,270.139
4188.3,404890.7,480.311
5211.9,641756.4,948.986
3435.8,288955.2,346.473
2908.8,242858.1,268.492
5237.3,613386.1,943.388
3701.7,297634.0,359.972
5592.7,632014.9,812.644
2589.4,190695.3,214.363
2412.1,174706.6,176.549
5436.4,668762.1,964.996
4468.1,467273.8,643.522
5663.5,733707.2,1104.182
3132.4,309994.2,341.801
3193.1,246498.2,276.627
7059.6,997325.2,1571.929
2240.0,165218.0,157.135
6550.2,884191.9,1439.436
7009.9,890081.7,1521.801
5441.5,761458.5,1050.056
3002.7,258702.4,301.612
2802.8,247286.1,271.893
3953.9,336552.3,443.263
2269.9,177111.9,184.892
2645.7,203858.2,241.874
4881.9,608599.6,882.751
5122.7,589074.6,886.04
2628.3,194752.5,225.336
5580.0,609753.0,905.365
4863.8,478439.0,757.159
7386.2,1000007.4,1772.725
5201.6,600855.6,830.575
6150.1,806072.6,1232.21
5453.5,516033.7,771.185
5923.1,773925.4,1156.529
2473.2,167093.3,186.076
4021.4,383716.8,475.96
3924.1,388146.6,508.788
3728.6,336598.4,431.389
4789.7,530558.0,750.83
5334.6,684900.9,875.415
4805.3,496337.2,720.23
3783.8,361241.3,455.251
2900.7,259050.7,290.185
6850.3,773990.4,1271.149
4816.3,463157.1,695.965
2543.7,201445.4,231.029
3716.5,367012.6,449.149
2099.5,149923.1,157.135
4273.2,404862.3,540.208
3769.0,368682.7,447.454
3242.4,265498.3,330.459
7481.7,1107089.6,1882.744
2532.3,176127.1,206.789
5605.6,641470.0,927.724
10288.3,1658379.7,3058.645
6524.6,834318.5,1250.907
3791.8,370443.7,511.85
2568.2,190860.5,210.502
2384.3,156056.9,175.17
3361.6,303279.7,376.824
2899.2,276846.1,301.808
2904.4,247733.0,293.995
3804.3,302965.8,403.619
3738.8,362267.5,483.498
4978.1,505010.0,776.257
2466.0,168928.0,193.621
3085.0,266663.8,302.967
3782.9,335975.9,461.632
3897.9,358482.8,448.499
8576.7,1309723.5,2306.373
4376.2,452802.8,633.093
2240.1,154252.4,157.135
4595.3,500209.3,735.436
5189.0,593562.6,815.011
3780.9,356633.3,474.664
2444.3,179589.6,197.466
8470.3,1212561.5,2165.212
2612.3,207886.5,221.678
5258.5,629884.1,894.235
4641.1,399490.7,616.877
5006.8,597268.7,852.05
8292.5,1102703.8,2077.693
5322.4,565287.2,825.572
3418.5,277745.5,334.695
6961.2,802518.4,1280.202
3088.4,273268.3,315.716
4215.7,461163.1,599.0
2507.5,167325.8,185.183
2797.9,197478.0,228.314
4041.9,413075.3,547.226
4832.4,469855.8,706.336
2492.9,148914.7,157.135
5013.8,590113.6,783.848
3047.7,218913.7,271.257
7288.9,898150.5,1472.557
3919.5,309749.3,395.361
2624.0,214462.6,212.282
4429.5,409230.3,558.101
2737.1,216499.7,250.899
6820.6,861675.7,1459.863
4014.8,400657.1,525.251
3564.8,367975.7,464.616
4864.6,560907.1,845.885
2772.9,220042.5,233.587
2474.8,176744.2,185.771
4620.5,543574.7,729.633
2792.1,193815.6,216.42
2509.2,199388.4,216.36
5784.0,679338.7,1030.495
4965.9,604078.1,801.592
2476.1,179421.5,191.135
3300.6,268691.5,318.775
2926.4,218487.5,253.44
8599.6,1226273.7,2197.318
6025.0,726552.5,1089.645
3277.7,317967.4,374.012
5393.5,560907.9,835.313
2267.6,168050.0,176.001
3102.9,261866.7,305.32
4203.1,436079.3,571.325
4972.2,492004.2,755.896
3853.5,358965.8,485.367
4487.2,438739.6,641.189
4499.4,421764.8,559.241
3632.4,344394.3,460.181
3626.3,322645.4,413.552
3291.4,286506.4,372.382
4609.2,455625.8,632.935
4683.8,493220.1,731.083
4433.1,472520.2,616.037
2410.2,191787.9,203.082
2877.1,211828.5,234.723
4812.8,509979.0,724.085
7434.7,933776.0,1718.964
4491.6,431666.7,593.645
3292.6,295542.6,376.788
4364.2,468389.1,629.072
2602.2,198412.4,210.036
6453.3,946183.6,1507.687
4123.2,480944.4,610.224
3019.3,252716.3,306.106
3650.2,348721.0,458.99
3259.3,300185.1,343.335
7078.5,940370.4,1511.004
3881.2,347081.3,446.064
4676.8,485312.1,595.058
5144.4,596500.3,833.653
3050.5,245963.0,289.01
4413.6,438294.0,613.733
4622.9,510585.9,654.988
2271.4,154095.5,157.135
4694.3,471747.3,643.613
4161.7,402062.7,506.016
4396.4,454907.8,583.001
4403.5,421054.8,540.321
4540.9,494521.1,646.98
6835.0,969794.2,1542.593
2495.3,192401.8,202.933
3545.0,309550.9,398.5
5118.7,673575.9,898.458
4839.9,513206.7,773.58
4698.1,546730.9,760.279
12565.4,2210019.5,4829.845
5308.2,591901.1,861.249
6005.0,806638.8,1306.199
3517.4,330666.1,409.926
2946.3,214697.9,235.864
3692.0,311635.3,407.54
5543.9,632604.3,931.896
4687.9,557952.3,728.737
4862.8,486224.6,726.64
3746.0,334087.4,441.734
3404.6,328434.2,388.464
3726.3,357887.1,454.183
5369.4,643513.1,941.342
5402.5,724477.2,1033.798
2583.7,201108.9,233.344
5511.5,637676.9,970.512
3038.9,254838.6,310.763
4877.1,532303.0,766.132
3546.8,378232.6,449.773
7929.8,1009030.5,1854.416
3752.4,288024.2,374.848
4575.4,419544.4,606.311
5459.1,634900.2,856.03
2946.2,220989.7,259.595
4010.4,375775.4,495.087
3682.8,310968.9,423.522
3202.7,283698.2,347.014
3518.5,314858.8,368.365
6559.7,830384.0,1286.43
3151.6,270698.3,324.107
5243.1,533378.1,828.751
4511.5,482377.7,676.534
2269.4,163854.3,170.309
5195.7,532417.4,797.794
2352.0,166287.3,168.055
5214.5,627345.4,870.99
3284.9,281144.0,348.87
4128.8,417374.7,528.579
2253.9,172838.6,185.005
4164.7,458774.0,579.449
5643.7,805636.5,1108.189
2953.3,225280.2,273.995
3341.8,281270.6,321.864
5002.4,572865.7,757.353
4857.1,519561.6,772.765
2173.2,148185.7,157.135
8931.5,1425616.7,2664.24
5477.2,559156.9,803.85
5425.9,616340.7,920.667
3887.6,361347.4,467.673
2054.5,159034.6,157.135
5115.5,562570.8,904.345
3248.3,264863.1,332.94
4987.2,587855.0,813.874
3761.4,357405.4,440.15
4519.2,442677.1,636.055
3062.9,249791.0,281.146
5371.8,746901.7,1053.701
2421.9,185614.2,201.488
10059.4,1619175.2,3207.233
9811.2,1770300.6,3187.596
7792.2,1250239.9,1957.159
6861.7,871593.2,1467.57
3833.4,379840.1,490.444
6588.9,896865.9,1344.227
4017.4,378440.5,485.869
2241.3,139750.4,157.135
7707.4,1078815.3,1763.2
5903.7,789293.1,1303.976
3941.5,368174.5,511.932
2584.8,166668.2,195.599
3116.9,291162.3,327.349
2147.8,146274.8,157.135
5950.1,748657.1,1124.5
2233.9,156988.1,157.135
4489.9,485566.3,661.564
3131.2,235845.6,266.004
2326.1,162637.0,166.278
4338.6,470067.5,636.217
3372.1,310778.9,401.191
5821.8,658676.0,1031.686
2362.6,175878.6,189.025
3282.4,244137.4,285.181
2274.1,155818.0,157.135
2286.1,161145.1,157.135
8517.9,1298325.8,2236.395
9895.5,1473063.3,2814.755
3854.3,381085.3,565.764
2794.2,226491.9,270.297
3776.3,308788.5,412.785
6169.8,677895.8,1061.53
3161.2,290839.9,346.853
4181.4,468588.9,635.848
4092.6,435712.6,519.657
3313.0,284213.3,331.968
3325.1,313722.1,343.569
4588.0,501280.6,665.033
2559.8,225148.5,238.93
4829.1,526153.9,755.59
3348.7,279928.6,359.028
4208.2,424948.0,581.781
6609.8,976503.4,1601.652
3908.9,348087.1,458.473
6128.2,689013.4,1101.825
2165.5,155720.8,157.135
3355.7,281117.9,359.38
4050.8,377463.9,536.874
8698.5,1307943.0,2473.699
2280.0,150732.2,157.135
4013.1,358068.2,485.856
7672.2,1012376.3,1698.331
3106.4,248688.0,278.884
3724.7,359170.8,442.27
5233.0,479688.5,685.946
4683.2,422444.5,609.199
7480.0,1067427.1,1854.389
4920.5,552372.2,753.611
6444.5,985160.7,1530.741
3538.3,323059.5,392.806
3242.0,263732.6,289.066
4170.0,377371.1,437.702
2549.0,185088.7,206.298
5032.2,588959.7,775.194
3583.5,308118.9,384.701
3374.1,273191.3,305.531
4803.0,572048.5,784.714
2866.2,173480.4,208.872
5503.7,626875.5,976.915
3215.8,276673.5,357.078
6437.1,773165.3,1336.18
3377.0,324750.3,382.581
5360.4,667236.1,873.674
4111.9,443715.1,606.775
5545.9,674935.6,956.196
4386.3,462855.4,573.671
2372.1,154105.8,157.135
6305.0,766186.6,1183.747
4175.1,373710.9,489.206
5482.4,684162.8,992.0
5482.4,652656.6,915.73
2737.0,248843.9,281.532
2813.6,226757.4,251.19
5404.2,609269.7,890.339
3685.9,304033.7,411.191
5595.7,765800.9,1116.687
3744.2,334680.5,454.79
